author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ЛэндЛ,real_estate_agent,https://www.cian.ru/sale/flat/301061455/,Москва,sale,flat,2,5,2,43.9,-1,0,10490000,Измайлово,Никитинская ,1К3,Измайловская,
ALVO Group,real_estate_agent,https://www.cian.ru/sale/flat/292414471/,Москва,sale,flat,3,20,2,64.0,-1,0,38000000,Беговой,Бумажный проезд,4,Белорусская,Клубный дом SOHO+NOHO
Point Estate Город,real_estate_agent,https://www.cian.ru/sale/flat/301035843/,Москва,sale,flat,3,7,2,99.0,-1,0,90000000,Басманный,Гороховский переулок,12,Курская,Гороховский 12
Владимир Фетискин,realtor,https://www.cian.ru/sale/flat/298110261/,Москва,sale,flat,4,12,2,47.9,-1,0,12300000,Черемушки,Херсонская ,33,Зюзино,
Времена года,real_estate_agent,https://www.cian.ru/sale/flat/301680551/,Москва,sale,flat,2,15,2,97.26,-1,0,170000000,Хамовники, Усачева,15,Спортивная,Садовые кварталы
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301717033/,Москва,sale,flat,11,23,2,47.0,-1,0,13800000,Кузьминки,Жигулевская ,14к2,Кузьминки,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/300776288/,Москва,sale,flat,3,14,2,60.0,-1,0,13600000,Старое Крюково,Солнечная аллея,к936,Зеленоград — Крюково,
ID 78329089,unknown,https://www.cian.ru/sale/flat/301747617/,Москва,sale,flat,9,9,2,43.0,-1,0,22500000,Даниловский,проспект Лихачева,20,Технопарк,Nagatino i-Land
Ольга Медведева,realtor,https://www.cian.ru/sale/flat/299963315/,Москва,sale,flat,30,30,2,56.7,-1,0,23250000,Можайский, Петра Алексеева,14,Давыдково,КутузовGRAD II
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/301426483/,Москва,sale,flat,1,5,2,45.8,-1,0,11000000,Фили-Давыдково,Кутузовский проспект,63,Кунцевская,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/297550308/,Москва,sale,flat,5,12,2,76.1,-1,0,70000000,Пресненский,Большой Палашевский переулок,3,Пушкинская,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/292233379/,Москва,sale,flat,3,12,-1,51.8,-1,0,5500000,Северное Тушино,Планерная ,7К4,Планерная,
Анна Озерецковская,realtor,https://www.cian.ru/sale/flat/300687069/,Москва,sale,flat,3,8,2,42.5,-1,0,17990000,Сокол, Зорге,36,Панфиловская,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300183001/,Москва,sale,flat,3,5,2,53.0,-1,0,6700000,,,43,Подольск,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/296118979/,Москва,sale,flat,2,9,2,37.0,-1,0,9250000,Солнцево, 50 лет Октября,1К1,Говорово,
Владимир Фетискин,realtor,https://www.cian.ru/sale/flat/299278062/,Москва,sale,flat,9,14,2,51.3,-1,0,13000000,Косино-Ухтомский, Дмитриевского,9,Лухмановская,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300108535/,Москва,sale,flat,1,9,2,44.3,-1,0,10700000,Северное Тушино, Фомичевой,16К3,Планерная,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300592454/,Москва,sale,flat,1,9,2,56.6,-1,0,11200000,, Усадебный Парк,3,Филатов Луг,Середневский лес
МРИЭЛТОР - офис Отрадное,real_estate_agent,https://www.cian.ru/sale/flat/298839275/,Москва,sale,flat,8,9,2,44.4,-1,0,12000000,Строгино, Исаковского,18,Строгино,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/298829548/,Москва,sale,flat,2,12,2,45.0,-1,0,11450000,Царицыно, Медиков,22к3,Царицыно,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/298157794/,Москва,sale,flat,1,5,2,41.0,-1,0,11990000,Аэропорт,Новый Зыковский проезд,5,Гражданская,
BERI,real_estate_agent,https://www.cian.ru/sale/flat/296783125/,Москва,sale,flat,4,5,2,42.8,-1,0,11990000,Новогиреево,Мартеновская ,16/36,Новогиреево,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/301178078/,Москва,sale,flat,9,10,2,58.9,-1,0,20000000,Таганский,Волгоградский проспект,17,Волгоградский проспект,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300313132/,Москва,sale,flat,9,10,2,53.0,-1,0,13850000,Перово, Плющева,15К1,Перово,
Олег Талалай,realtor,https://www.cian.ru/sale/flat/300994472/,Москва,sale,flat,2,4,2,58.2,-1,0,49590000,Тверской,Малый Гнездниковский переулок,10,Тверская,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/292318097/,Москва,sale,flat,2,8,2,55.1,-1,0,18000000,Академический, Вавилова,17,Ленинский проспект,
Место,real_estate_agent,https://www.cian.ru/sale/flat/299798481/,Москва,sale,flat,11,12,2,39.1,-1,0,10950000,Северное Измайлово,11-я Парковая ,48К2,Щёлковская,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/301571461/,Москва,sale,flat,21,24,2,54.2,-1,0,22990000,Даниловский,Автозаводская ,23Бк2,ЗИЛ,Парк Легенд
Мария Позднякова,realtor,https://www.cian.ru/sale/flat/300705400/,Москва,sale,flat,3,12,2,45.9,-1,0,13890000,Западное Дегунино, Маршала Федоренко,8К2,Ховрино,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/298487950/,Москва,sale,flat,5,8,2,54.5,-1,0,20000000,Академический,Профсоюзная ,24К1,Профсоюзная,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/298752564/,Москва,sale,flat,2,17,2,57.8,-1,0,16500000,Отрадное, Декабристов,20К3,Отрадное,
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/301235109/,Москва,sale,flat,3,4,2,51.0,-1,0,15390000,Кунцево, Маршала Тимошенко,6,Молодёжная,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/297249992/,Москва,sale,flat,11,17,2,61.0,-1,0,14500000,, Лазурная,6,Коммунарка,Магистр
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/294502101/,Москва,sale,flat,1,5,2,41.0,-1,0,12300000,Аэропорт,Балтийская ,10К1,Сокол,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/301594730/,Москва,sale,flat,4,5,2,42.1,-1,0,13500000,Коньково,Профсоюзная ,110К4,Беляево,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/285616997/,Москва,sale,flat,4,8,2,43.0,-1,0,15750000,Хорошевский, Куусинена,4Ак1,Хорошёвская,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/293819595/,Москва,sale,flat,10,12,2,40.0,-1,0,13500000,Можайский, Красных Зорь,49,Рабочий посёлок,
Анна Озерецковская,realtor,https://www.cian.ru/sale/flat/301601005/,Москва,sale,flat,8,9,2,38.0,-1,0,14600000,Останкинский,Калибровская ,11,Алексеевская,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300476400/,Москва,sale,flat,5,9,2,45.4,-1,0,17600000,Ломоносовский,Ленинский проспект,85,Университет,
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/300523406/,Москва,sale,flat,3,4,2,61.6,-1,0,18500000,Тимирязевский, Вучетича,11К2,Гражданская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/286258865/,Москва,sale,flat,8,27,2,56.1,-1,0,23300000,Лефортово, Крузенштерна,12к1,Авиамоторная,Символ
Анна Озерецковская,realtor,https://www.cian.ru/sale/flat/301406228/,Москва,sale,flat,9,9,2,44.7,-1,0,13990000,Вешняки, Красный Казанец,1К2,Вешняки,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300182986/,Москва,sale,flat,17,22,2,52.1,-1,0,17100000,, Родниковая,30к3,Саларьево,Румянцево-Парк
Анна Озерецковская,realtor,https://www.cian.ru/sale/flat/301740105/,Москва,sale,flat,9,9,2,35.0,-1,0,14300000,Покровское-Стрешнево,Волоколамское шоссе,49,Щукинская,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/298058278/,Москва,sale,flat,16,17,2,53.5,-1,0,12700000,Бирюлево Западное,Харьковский проезд,9К2,Пражская,
ID 78586530,realtor,https://www.cian.ru/sale/flat/301737336/,Москва,sale,flat,13,17,2,54.0,-1,0,15000000,Бирюлево Восточное,Лебедянская ,22К1,Царицыно,
Ольга Медведева,realtor,https://www.cian.ru/sale/flat/300790194/,Москва,sale,flat,18,30,2,79.6,-1,0,29500000,Можайский, Петра Алексеева,14,Давыдково,КутузовGRAD II
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/271842660/,Москва,sale,flat,3,9,2,65.0,-1,0,91823899,Пресненский,Большая Бронная ,9/1,Пушкинская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/290001136/,Москва,sale,flat,2,6,2,75.0,-1,0,84750000,Замоскворечье,Большой Ордынский переулок,4С4,Третьяковская,Собрание клубных домов ORDYNKA
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/297264053/,Москва,sale,flat,25,52,2,70.0,-1,0,37900000,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56"
Vesco Realty,real_estate_agent,https://www.cian.ru/sale/flat/295368581/,Москва,sale,flat,3,9,2,135.4,-1,0,145000000,Якиманка, Малая Полянка,2,Полянка,Онегин
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/270457452/,Москва,sale,flat,2,18,2,120.3,-1,0,38500000,Ломоносовский, Архитектора Власова,6,Профсоюзная,Вавилово
Vesco Realty,real_estate_agent,https://www.cian.ru/sale/flat/300660827/,Москва,sale,flat,28,29,2,53.6,-1,0,44000000,Якиманка,Мытная ,40к4,Октябрьская,Sky House
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/296838582/,Москва,sale,flat,3,21,2,56.58,-1,0,58600000,Пресненский,2-я Звенигородская ,12С19,Улица 1905 года,Lucky
CITYZEN,real_estate_agent,https://www.cian.ru/sale/flat/301543159/,Москва,sale,flat,40,68,2,70.0,-1,0,49050000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/286943716/,Москва,sale,flat,6,8,2,94.0,-1,0,130000000,Новый дом в е Хамовники2-комн. квартира,94 м²,6/8 этаж,,
Маленков недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300102336/,Москва,sale,flat,8,9,2,40.0,-1,0,14400000,Хорошево-Мневники,Карамышевская набережная,32/2,Народное Ополчение,
PROНЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/sale/flat/295092936/,Москва,sale,flat,1,14,2,38.4,-1,0,10150000,Бескудниковский,Селигерская ,36,Селигерская,
Маленков недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300753621/,Москва,sale,flat,9,9,2,33.2,-1,0,13000000,Северное Тушино, Фомичевой,7К2,Сходненская,
Delight  Realty,real_estate_agent,https://www.cian.ru/sale/flat/301022095/,Москва,sale,flat,4,12,2,57.2,-1,0,42500000,Хамовники, Льва Толстого,7,Парк Культуры,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300133660/,Москва,sale,flat,3,3,2,107.8,-1,0,70000000,Покровское-Стрешнево,Ленинградское шоссе,23к1,Балтийская,TWEED PARK
ID 18527189,unknown,https://www.cian.ru/sale/flat/301088613/,Москва,sale,flat,7,9,2,43.1,-1,0,18500000,Нагатинский затон,Кленовый бульвар,10К3,Коломенская,
